block,trial,trialtype,trialtype_string,cuetype,cuetype_string,correct_key,key_pressed,is_resp_corr,reaction_time
1,57,1,left_cong,1,cong,num_7,num_7,1,0.35741820000112057
1,58,1,left_cong,1,cong,num_7,num_7,1,0.4137810003012419
1,59,1,left_cong,1,cong,num_7,num_7,1,0.34757359977811575
1,60,0,right_cong,1,cong,num_9,num_9,1,0.41772650042548776
1,61,1,left_cong,1,cong,num_7,num_7,1,0.34782939963042736
1,62,0,right_cong,1,cong,num_9,num_9,1,0.4122622003778815
1,63,1,left_cong,1,cong,num_7,num_7,1,0.4161382997408509
1,64,1,left_cong,1,cong,num_7,num_7,1,0.41703480016440153
1,65,0,right_cong,1,cong,num_9,num_9,1,0.4432771001011133
1,66,2,right_incg,0,incg,num_7,num_7,1,0.4361155997030437
1,67,3,left_incg,0,incg,num_9,num_9,1,0.41717310016974807
1,68,3,left_incg,0,incg,num_9,num_9,1,0.4655833998695016
1,69,3,left_incg,0,incg,num_9,num_9,1,0.3588414997793734
1,70,3,left_incg,0,incg,num_9,num_9,1,0.4915211000479758
1,71,2,right_incg,0,incg,num_7,num_7,1,0.5042953998781741
1,72,3,left_incg,0,incg,num_9,num_9,1,0.3930848999880254
1,73,2,right_incg,0,incg,num_7,num_7,1,0.43988579977303743
1,74,2,right_incg,0,incg,num_7,num_9,0,1.036644599866122
1,75,3,left_incg,0,incg,num_9,num_9,1,0.596623900346458
1,76,2,right_incg,0,incg,num_7,num_7,1,0.7296366998925805
1,77,2,right_incg,0,incg,num_7,num_7,1,0.5201580999419093
1,78,3,left_incg,0,incg,num_9,num_9,1,0.46802050014957786
1,79,3,left_incg,0,incg,num_9,num_9,1,0.50221800012514
1,80,3,left_incg,0,incg,num_9,num_9,1,0.35022580018267035
1,81,2,right_incg,0,incg,num_7,num_7,1,0.6426283000037074
1,82,3,left_incg,0,incg,num_9,num_9,1,0.496951499953866
1,83,2,right_incg,0,incg,num_7,num_7,1,0.5012058997526765
1,84,3,left_incg,0,incg,num_9,num_9,1,0.3742492999881506
1,85,3,left_incg,0,incg,num_9,num_9,1,0.4489333997480571
1,86,1,left_cong,1,cong,num_7,num_7,1,0.48521170020103455
1,87,1,left_cong,1,cong,num_7,num_7,1,0.33645320031791925
1,88,1,left_cong,1,cong,num_7,num_7,1,0.2619703998789191
1,89,0,right_cong,1,cong,num_9,num_9,1,0.3659800998866558
1,90,0,right_cong,1,cong,num_9,num_9,1,0.49041870003566146
1,91,0,right_cong,1,cong,num_9,num_9,1,0.4518778999336064
1,92,0,right_cong,1,cong,num_9,num_9,1,0.3343293000943959
1,93,0,right_cong,1,cong,num_9,num_9,1,0.3117937003262341
1,94,0,right_cong,1,cong,num_9,num_9,1,0.3106116000562906
1,95,0,right_cong,1,cong,num_9,num_9,1,0.34618710028007627
1,96,2,right_incg,0,incg,num_7,num_7,1,0.556398999877274
1,97,2,right_incg,0,incg,num_7,num_7,1,0.4002086999826133
1,98,2,right_incg,0,incg,num_7,num_7,1,0.4048631996847689
1,99,3,left_incg,0,incg,num_9,num_9,1,0.5264181001111865
1,100,2,right_incg,0,incg,num_7,num_7,1,0.6775106000714004
2,1,0,right_cong,1,cong,num_9,num_9,1,0.48624640004709363
2,2,1,left_cong,1,cong,num_7,num_7,1,0.3914755000732839
2,3,0,right_cong,1,cong,num_9,num_9,1,0.35728250024840236
2,4,1,left_cong,1,cong,num_7,num_7,1,0.34141730004921556
2,5,0,right_cong,1,cong,num_9,num_9,1,0.28850929997861385
2,6,2,right_incg,0,incg,num_7,num_7,1,0.4403249002061784
2,7,2,right_incg,0,incg,num_7,num_7,1,0.5794790000654757
2,8,2,right_incg,0,incg,num_7,num_7,1,0.4005079003982246
2,9,3,left_incg,0,incg,num_9,num_9,1,0.8087943997234106
2,10,2,right_incg,0,incg,num_7,num_7,1,0.3805505000054836
2,11,0,right_cong,1,cong,num_9,num_9,1,0.5062807998619974
2,12,1,left_cong,1,cong,num_7,num_7,1,0.32964689983054996
2,13,0,right_cong,1,cong,num_9,num_9,1,0.4071446000598371
2,14,0,right_cong,1,cong,num_9,num_9,1,0.4393195998854935
2,15,1,left_cong,1,cong,num_7,num_7,1,0.41455169999971986
2,16,3,left_incg,0,incg,num_9,num_7,0,0.5807246998883784
2,17,3,left_incg,0,incg,num_9,num_9,1,0.8655607001855969
2,18,3,left_incg,0,incg,num_9,num_9,1,0.3724830998107791
2,19,2,right_incg,0,incg,num_7,num_7,1,0.4618803998455405
2,20,2,right_incg,0,incg,num_7,num_7,1,0.5084516000933945
2,21,1,left_cong,1,cong,num_7,num_7,1,0.39173150015994906
2,22,1,left_cong,1,cong,num_7,num_7,1,0.4495123000815511
2,23,0,right_cong,1,cong,num_9,num_9,1,0.41268419986590743
2,24,1,left_cong,1,cong,num_7,num_7,1,0.3629827001132071
2,25,0,right_cong,1,cong,num_9,num_9,1,0.33878570003435016
2,26,2,right_incg,0,incg,num_7,num_7,1,0.5397990001365542
2,27,2,right_incg,0,incg,num_7,num_7,1,0.49107519956305623
2,28,2,right_incg,0,incg,num_7,num_7,1,0.4303859998472035
2,29,2,right_incg,0,incg,num_7,num_7,1,0.38865419989451766
2,30,2,right_incg,0,incg,num_7,num_7,1,0.33948530023917556
2,31,0,right_cong,1,cong,num_9,num_9,1,0.5352641995996237
2,32,0,right_cong,1,cong,num_9,num_9,1,0.36173419980332255
2,33,1,left_cong,1,cong,num_7,num_7,1,0.40914470003917813
2,34,1,left_cong,1,cong,num_7,num_7,1,0.3790440000593662
2,35,0,right_cong,1,cong,num_9,num_9,1,0.32573699997738004
2,36,1,left_cong,1,cong,num_7,num_7,1,0.4084787000901997
2,37,1,left_cong,1,cong,num_7,num_7,1,0.30361320031806827
2,38,1,left_cong,1,cong,num_7,num_7,1,0.3383561000227928
2,39,0,right_cong,1,cong,num_9,num_9,1,0.3171582999639213
2,40,1,left_cong,1,cong,num_7,num_7,1,0.33928299974650145
2,41,2,right_incg,0,incg,num_7,num_7,1,0.46347730001434684
2,42,2,right_incg,0,incg,num_7,num_7,1,0.35581470001488924
2,43,3,left_incg,0,incg,num_9,num_7,0,0.2991900001652539
2,44,3,left_incg,0,incg,num_9,num_9,1,0.5229006996378303
2,45,2,right_incg,0,incg,num_7,num_7,1,0.47328999964520335
2,46,2,right_incg,0,incg,num_7,num_7,1,0.47081209998577833
2,47,3,left_incg,0,incg,num_9,num_9,1,0.46925990004092455
2,48,3,left_incg,0,incg,num_9,num_9,1,0.5461570001207292
2,49,3,left_incg,0,incg,num_9,num_9,1,0.5398444999009371
2,50,3,left_incg,0,incg,num_9,num_9,1,0.43948329985141754
2,51,2,right_incg,0,incg,num_7,num_7,1,0.6345561998896301
2,52,2,right_incg,0,incg,num_7,num_7,1,0.41384320007637143
2,53,3,left_incg,0,incg,num_9,num_9,1,0.43358050007373095
2,54,3,left_incg,0,incg,num_9,num_9,1,0.46925940038636327
2,55,2,right_incg,0,incg,num_7,num_7,1,0.5158718000166118
2,56,2,right_incg,0,incg,num_7,num_7,1,0.487966800108552
2,57,3,left_incg,0,incg,num_9,num_9,1,0.4571762001141906
2,58,3,left_incg,0,incg,num_9,num_9,1,0.4542975998483598
2,59,3,left_incg,0,incg,num_9,num_9,1,0.42303929990157485
2,60,2,right_incg,0,incg,num_7,num_7,1,0.48448630003258586
2,61,1,left_cong,1,cong,num_7,num_7,1,0.43317069998010993
2,62,0,right_cong,1,cong,num_9,num_9,1,0.5002536000683904
2,63,1,left_cong,1,cong,num_7,num_7,1,0.365113299805671
2,64,0,right_cong,1,cong,num_9,num_9,1,0.2677410999312997
2,65,1,left_cong,1,cong,num_7,num_7,1,0.28678759979084134
2,66,0,right_cong,1,cong,num_9,num_9,1,0.4275297001004219
2,67,1,left_cong,1,cong,num_7,num_7,1,0.3961482001468539
2,68,1,left_cong,1,cong,num_7,num_7,1,0.3770777997560799
2,69,0,right_cong,1,cong,num_9,num_9,1,0.3765576998703182
2,70,0,right_cong,1,cong,num_9,num_9,1,0.3474180996417999
2,71,2,right_incg,0,incg,num_7,num_7,1,0.8043598998337984
2,72,2,right_incg,0,incg,num_7,num_7,1,0.3507517999969423
2,73,2,right_incg,0,incg,num_7,num_7,1,0.4417852000333369
2,74,3,left_incg,0,incg,num_9,num_9,1,0.4803035999648273
2,75,2,right_incg,0,incg,num_7,num_7,1,0.4410399002954364
2,76,2,right_incg,0,incg,num_7,num_7,1,0.4700560001656413
2,77,3,left_incg,0,incg,num_9,num_9,1,0.5029665003530681
2,78,3,left_incg,0,incg,num_9,num_9,1,0.42911279993131757
2,79,3,left_incg,0,incg,num_9,num_9,1,0.4095359002240002
2,80,2,right_incg,0,incg,num_7,num_7,1,0.4900975995697081
2,81,3,left_incg,0,incg,num_9,num_9,1,0.47355329990386963
2,82,3,left_incg,0,incg,num_9,num_9,1,0.4282590998336673
2,83,2,right_incg,0,incg,num_7,num_7,1,0.4584689000621438
2,84,3,left_incg,0,incg,num_9,num_9,1,0.4530809000134468
2,85,2,right_incg,0,incg,num_7,num_7,1,0.41459459997713566
2,86,1,left_cong,1,cong,num_7,num_9,0,0.5600323001854122
2,87,1,left_cong,1,cong,num_7,num_9,0,0.3584159002639353
2,88,1,left_cong,1,cong,num_7,num_9,0,0.30009869998320937
2,89,1,left_cong,1,cong,num_7,num_9,0,0.3154283002950251
2,90,0,right_cong,1,cong,num_9,num_7,0,0.4738030000589788
2,91,1,left_cong,1,cong,num_7,num_7,1,0.4376913998275995
2,92,1,left_cong,1,cong,num_7,num_7,1,0.3503773999400437
2,93,1,left_cong,1,cong,num_7,num_7,1,0.31053399993106723
2,94,0,right_cong,1,cong,num_9,,0,
2,95,1,left_cong,1,cong,num_7,num_7,1,0.42679940024390817
2,96,2,right_incg,0,incg,num_7,num_7,1,0.4115638001821935
2,97,3,left_incg,0,incg,num_9,num_9,1,0.41528020007535815
2,98,2,right_incg,0,incg,num_7,num_7,1,0.3312483998015523
2,99,3,left_incg,0,incg,num_9,num_9,1,0.4328888999298215
2,100,3,left_incg,0,incg,num_9,num_9,1,0.5359813999384642
3,1,2,right_incg,0,incg,num_7,num_7,1,0.47986119985580444
3,2,2,right_incg,0,incg,num_7,num_7,1,0.4536681999452412
3,3,3,left_incg,0,incg,num_9,num_9,1,0.48895400017499924
3,4,3,left_incg,0,incg,num_9,num_9,1,0.5002461997792125
3,5,3,left_incg,0,incg,num_9,num_9,1,0.4658234999515116
3,6,2,right_incg,0,incg,num_7,num_7,1,0.7146439999341965
3,7,3,left_incg,0,incg,num_9,num_9,1,0.4068993995897472
3,8,3,left_incg,0,incg,num_9,num_9,1,0.4035646999254823
3,9,2,right_incg,0,incg,num_7,num_7,1,0.4952635997906327
3,10,2,right_incg,0,incg,num_7,num_7,1,0.530251800082624
3,11,1,left_cong,1,cong,num_7,num_7,1,0.6568227000534534
3,12,1,left_cong,1,cong,num_7,num_7,1,0.40736819989979267
3,13,1,left_cong,1,cong,num_7,num_7,1,0.30168210016563535
3,14,0,right_cong,1,cong,num_9,num_9,1,0.43427120009437203
3,15,0,right_cong,1,cong,num_9,num_9,1,0.40871400013566017
3,16,1,left_cong,1,cong,num_7,num_7,1,0.4221378997899592
3,17,0,right_cong,1,cong,num_9,num_9,1,0.36601970018818974
3,18,0,right_cong,1,cong,num_9,num_9,1,0.5071745002642274
3,19,0,right_cong,1,cong,num_9,num_9,1,0.36172330006957054
3,20,0,right_cong,1,cong,num_9,num_9,1,0.36653830017894506
3,21,2,right_incg,0,incg,num_7,num_7,1,0.5272546000778675
3,22,2,right_incg,0,incg,num_7,num_7,1,0.4629253000020981
3,23,3,left_incg,0,incg,num_9,num_9,1,0.43611499993130565
3,24,2,right_incg,0,incg,num_7,num_7,1,0.48635700019076467
3,25,3,left_incg,0,incg,num_9,num_9,1,0.37399089988321066
3,26,0,right_cong,1,cong,num_9,num_9,1,0.47285909997299314
3,27,0,right_cong,1,cong,num_9,num_9,1,0.41024430003017187
3,28,1,left_cong,1,cong,num_7,num_7,1,0.45266469987109303
3,29,0,right_cong,1,cong,num_9,num_9,1,0.31740189995616674
3,30,0,right_cong,1,cong,num_9,num_9,1,0.4187992997467518
3,31,2,right_incg,0,incg,num_7,num_9,0,0.40970430010929704
3,32,2,right_incg,0,incg,num_7,num_7,1,0.5220210002735257
3,33,2,right_incg,0,incg,num_7,num_7,1,0.3626578999683261
3,34,3,left_incg,0,incg,num_9,num_9,1,0.5160528002306819
3,35,2,right_incg,0,incg,num_7,num_7,1,0.6030812999233603
3,36,1,left_cong,1,cong,num_7,num_7,1,0.5483638998121023
3,37,1,left_cong,1,cong,num_7,num_7,1,0.444597200024873
3,38,1,left_cong,1,cong,num_7,num_7,1,0.43285509990528226
3,39,1,left_cong,1,cong,num_7,num_7,1,0.45280859991908073
3,40,0,right_cong,1,cong,num_9,num_9,1,0.5216856999322772
3,41,2,right_incg,0,incg,num_7,num_7,1,0.5793603998608887
3,42,3,left_incg,0,incg,num_9,num_9,1,0.4292465001344681
3,43,2,right_incg,0,incg,num_7,num_7,1,0.38427080027759075
3,44,3,left_incg,0,incg,num_9,num_9,1,0.37940929969772696
3,45,2,right_incg,0,incg,num_7,num_7,1,0.3699575001373887
3,46,1,left_cong,1,cong,num_7,num_7,1,0.43784839985892177
3,47,1,left_cong,1,cong,num_7,num_7,1,0.4417792996391654
3,48,1,left_cong,1,cong,num_7,num_7,1,0.3617577003315091
3,49,0,right_cong,1,cong,num_9,num_9,1,0.4160841000266373
3,50,1,left_cong,1,cong,num_7,num_7,1,0.3129616999067366
3,51,0,right_cong,1,cong,num_9,num_9,1,0.44834759971126914
3,52,0,right_cong,1,cong,num_9,num_9,1,0.43707440001890063
3,53,0,right_cong,1,cong,num_9,num_9,1,0.439170700032264
3,54,0,right_cong,1,cong,num_9,num_9,1,0.34179980028420687
3,55,0,right_cong,1,cong,num_9,num_9,1,0.3117247996851802
3,56,3,left_incg,0,incg,num_9,num_7,0,0.5035096001811326
3,57,3,left_incg,0,incg,num_9,num_7,0,0.3282233001664281
3,58,3,left_incg,0,incg,num_9,num_7,0,0.3404434002004564
3,59,2,right_incg,0,incg,num_7,num_9,0,0.36307610012590885
3,60,2,right_incg,0,incg,num_7,num_9,0,0.5082953996025026
3,61,3,left_incg,0,incg,num_9,num_9,1,0.6406425000168383
3,62,3,left_incg,0,incg,num_9,num_9,1,0.460841600317508
3,63,3,left_incg,0,incg,num_9,num_9,1,0.37027059961110353
3,64,3,left_incg,0,incg,num_9,num_9,1,0.3534145001322031
3,65,3,left_incg,0,incg,num_9,num_9,1,0.369072699919343
3,66,1,left_cong,1,cong,num_7,num_7,1,0.4566039997152984
3,67,0,right_cong,1,cong,num_9,num_9,1,0.2913458999246359
3,68,1,left_cong,1,cong,num_7,num_7,1,0.31947269989177585
3,69,0,right_cong,1,cong,num_9,num_9,1,0.2798187998123467
3,70,0,right_cong,1,cong,num_9,num_9,1,0.3942686999216676
3,71,3,left_incg,0,incg,num_9,num_9,1,0.5689524002373219
3,72,2,right_incg,0,incg,num_7,num_7,1,0.500037900172174
3,73,2,right_incg,0,incg,num_7,num_7,1,0.5543319000862539
3,74,2,right_incg,0,incg,num_7,num_7,1,0.4590982999652624
3,75,3,left_incg,0,incg,num_9,num_9,1,0.4480034997686744
3,76,0,right_cong,1,cong,num_9,num_9,1,0.3504085997119546
3,77,1,left_cong,1,cong,num_7,num_7,1,0.42152389977127314
3,78,0,right_cong,1,cong,num_9,num_9,1,0.32421599980443716
3,79,1,left_cong,1,cong,num_7,num_7,1,0.44805860007181764
3,80,1,left_cong,1,cong,num_7,num_7,1,0.47437690012156963
3,81,1,left_cong,1,cong,num_7,num_7,1,0.45562850032001734
3,82,0,right_cong,1,cong,num_9,num_9,1,0.3730379999615252
3,83,1,left_cong,1,cong,num_7,,0,
3,84,0,right_cong,1,cong,num_9,num_9,1,0.3700469001196325
3,85,1,left_cong,1,cong,num_7,num_7,1,0.34401259990409017
3,86,2,right_incg,0,incg,num_7,num_9,0,0.3879158003255725
3,87,3,left_incg,0,incg,num_9,num_7,0,0.30751929990947247
3,88,3,left_incg,0,incg,num_9,num_7,0,0.5420317999087274
3,89,3,left_incg,0,incg,num_9,num_7,0,0.3520289999432862
3,90,2,right_incg,0,incg,num_7,num_9,0,0.3766851001419127
3,91,3,left_incg,0,incg,num_9,num_7,0,0.4285436999052763
3,92,2,right_incg,0,incg,num_7,num_9,0,0.33878459967672825
3,93,2,right_incg,0,incg,num_7,num_9,0,0.4424133999273181
3,94,3,left_incg,0,incg,num_9,num_7,0,0.422666999977082
3,95,3,left_incg,0,incg,num_9,num_7,0,0.38173240004107356
3,96,1,left_cong,1,cong,num_7,num_7,1,0.41668060002848506
3,97,1,left_cong,1,cong,num_7,num_7,1,0.4573094001971185
3,98,1,left_cong,1,cong,num_7,num_7,1,0.3098941999487579
3,99,0,right_cong,1,cong,num_9,num_7,0,0.304152799770236
3,100,0,right_cong,1,cong,num_9,num_9,1,0.48549790028482676
4,1,2,right_incg,0,incg,num_7,num_7,1,0.375798000022769
4,2,2,right_incg,0,incg,num_7,num_7,1,0.41292970022186637
4,3,2,right_incg,0,incg,num_7,num_7,1,0.3689813003875315
4,4,2,right_incg,0,incg,num_7,num_7,1,0.34411290008574724
4,5,3,left_incg,0,incg,num_9,num_9,1,0.453341799788177
4,6,2,right_incg,0,incg,num_7,num_7,1,0.41992340004071593
4,7,2,right_incg,0,incg,num_7,num_7,1,0.41156339971348643
4,8,2,right_incg,0,incg,num_7,num_7,1,0.358782900031656
4,9,3,left_incg,0,incg,num_9,num_9,1,0.48089340003207326
4,10,2,right_incg,0,incg,num_7,num_7,1,0.45329449977725744
4,11,0,right_cong,1,cong,num_9,num_9,1,0.5072200000286102
4,12,0,right_cong,1,cong,num_9,num_9,1,0.550811099819839
4,13,1,left_cong,1,cong,num_7,num_7,1,0.4051958001218736
4,14,1,left_cong,1,cong,num_7,num_7,1,0.37760799983516335
4,15,0,right_cong,1,cong,num_9,num_9,1,0.44000469986349344
4,16,3,left_incg,0,incg,num_9,num_7,0,0.6898580999113619
4,17,3,left_incg,0,incg,num_9,num_9,1,0.5103019000962377
4,18,2,right_incg,0,incg,num_7,num_7,1,0.43297600001096725
4,19,3,left_incg,0,incg,num_9,num_9,1,0.43520790012553334
4,20,3,left_incg,0,incg,num_9,num_9,1,0.4761943002231419
4,21,3,left_incg,0,incg,num_9,num_9,1,0.4260301999747753
4,22,2,right_incg,0,incg,num_7,num_7,1,0.6552932001650333
4,23,2,right_incg,0,incg,num_7,num_7,1,0.47690120013430715
4,24,3,left_incg,0,incg,num_9,num_9,1,0.42489399993792176
4,25,3,left_incg,0,incg,num_9,num_9,1,0.43802440026775
4,26,0,right_cong,1,cong,num_9,num_9,1,0.5229108002968132
4,27,1,left_cong,1,cong,num_7,num_7,1,0.4137704996392131
4,28,1,left_cong,1,cong,num_7,num_7,1,0.5088790003210306
4,29,1,left_cong,1,cong,num_7,num_7,1,0.3688453999347985
4,30,0,right_cong,1,cong,num_9,num_9,1,0.3508783997967839
4,31,2,right_incg,0,incg,num_7,num_7,1,0.4799092998728156
4,32,3,left_incg,0,incg,num_9,num_9,1,0.4344005002640188
4,33,2,right_incg,0,incg,num_7,num_7,1,0.4328950000926852
4,34,3,left_incg,0,incg,num_9,num_9,1,0.36497219977900386
4,35,2,right_incg,0,incg,num_7,num_7,1,0.4074102998711169
4,36,1,left_cong,1,cong,num_7,num_7,1,0.38650309992954135
4,37,0,right_cong,1,cong,num_9,num_9,1,0.5287536000832915
4,38,1,left_cong,1,cong,num_7,num_7,1,0.3220624001696706
4,39,0,right_cong,1,cong,num_9,num_9,1,0.3677689000032842
4,40,1,left_cong,1,cong,num_7,num_7,1,0.29397560004144907
4,41,2,right_incg,0,incg,num_7,num_7,1,0.41487660026177764
4,42,2,right_incg,0,incg,num_7,num_7,1,0.4906478002667427
4,43,2,right_incg,0,incg,num_7,num_7,1,0.3467749999836087
4,44,2,right_incg,0,incg,num_7,num_7,1,0.29941480001434684
4,45,3,left_incg,0,incg,num_9,num_9,1,0.5034317998215556
4,46,2,right_incg,0,incg,num_7,num_7,1,0.45529539976269007
4,47,2,right_incg,0,incg,num_7,num_7,1,0.4398197000846267
4,48,2,right_incg,0,incg,num_7,num_7,1,0.5080304001457989
4,49,2,right_incg,0,incg,num_7,num_7,1,0.5184852001257241
4,50,2,right_incg,0,incg,num_7,num_7,1,0.3048586999066174
4,51,1,left_cong,1,cong,num_7,num_7,1,0.49153529992327094
4,52,1,left_cong,1,cong,num_7,num_7,1,0.3871406000107527
4,53,0,right_cong,1,cong,num_9,num_9,1,0.48613290023058653
4,54,0,right_cong,1,cong,num_9,num_9,1,0.39922009967267513
4,55,0,right_cong,1,cong,num_9,num_9,1,0.4209211999550462
4,56,2,right_incg,0,incg,num_7,num_7,1,0.6343771000392735
4,57,2,right_incg,0,incg,num_7,num_7,1,0.41314460011199117
4,58,3,left_incg,0,incg,num_9,num_9,1,0.5615326003171504
4,59,2,right_incg,0,incg,num_7,num_7,1,0.3760700998827815
4,60,3,left_incg,0,incg,num_9,num_9,1,0.39225380029529333
4,61,2,right_incg,0,incg,num_7,num_7,1,0.49314319994300604
4,62,3,left_incg,0,incg,num_9,,0,
4,63,3,left_incg,0,incg,num_9,num_9,1,0.500286300200969
4,64,2,right_incg,0,incg,num_7,num_7,1,0.4046155996620655
4,65,2,right_incg,0,incg,num_7,num_7,1,0.3585326001048088
4,66,2,right_incg,0,incg,num_7,num_7,1,0.6263522002846003
4,67,3,left_incg,0,incg,num_9,num_7,0,0.33695629984140396
4,68,3,left_incg,0,incg,num_9,num_9,1,0.6195125998929143
4,69,2,right_incg,0,incg,num_7,num_7,1,0.38577699987217784
4,70,3,left_incg,0,incg,num_9,num_9,1,0.41306280018761754
4,71,1,left_cong,1,cong,num_7,num_7,1,0.45283109974116087
4,72,1,left_cong,1,cong,num_7,num_7,1,0.3858890999108553
4,73,1,left_cong,1,cong,num_7,num_7,1,0.3778830002993345
4,74,1,left_cong,1,cong,num_7,num_7,1,0.3111916999332607
4,75,0,right_cong,1,cong,num_9,num_7,0,0.2932688002474606
4,76,3,left_incg,0,incg,num_9,num_7,0,0.6903198999352753
4,77,2,right_incg,0,incg,num_7,num_7,1,0.5556371998973191
4,78,3,left_incg,0,incg,num_9,num_9,1,0.3285407000221312
4,79,2,right_incg,0,incg,num_7,num_7,1,0.38914670003578067
4,80,2,right_incg,0,incg,num_7,num_7,1,0.6873981999233365
4,81,2,right_incg,0,incg,num_7,num_7,1,0.5698331999592483
4,82,3,left_incg,0,incg,num_9,num_9,1,0.33490859996527433
4,83,2,right_incg,0,incg,num_7,num_7,1,0.39588989969342947
4,84,3,left_incg,0,incg,num_9,num_9,1,0.3238637000322342
4,85,3,left_incg,0,incg,num_9,num_9,1,0.44886420015245676
4,86,2,right_incg,0,incg,num_7,num_7,1,0.734867800027132
4,87,2,right_incg,0,incg,num_7,num_7,1,0.4350454001687467
4,88,3,left_incg,0,incg,num_9,num_9,1,0.42563580023124814
4,89,2,right_incg,0,incg,num_7,num_7,1,0.4074105997569859
4,90,3,left_incg,0,incg,num_9,num_9,1,0.39068130031228065
4,91,2,right_incg,0,incg,num_7,num_7,1,0.4033727999776602
4,92,3,left_incg,0,incg,num_9,num_9,1,0.38311100006103516
4,93,2,right_incg,0,incg,num_7,num_7,1,0.31854300014674664
4,94,2,right_incg,0,incg,num_7,num_9,0,0.2882353002205491
4,95,2,right_incg,0,incg,num_7,num_7,1,0.43740659998729825
4,96,0,right_cong,1,cong,num_9,num_9,1,0.4788525002077222
4,97,0,right_cong,1,cong,num_9,num_9,1,0.4168567000888288
4,98,0,right_cong,1,cong,num_9,num_9,1,0.35502190003171563
